"ID_pola_ciasto","ID_ciasta","ID_surowca","Ilosc_surowca","Nazwa_Ciasta","Nr_receptury","Data_zatwierdzenia","Wersja","ID_typskladnika"
44815,435,29,0.40,"Ciasto kruche MIDI Sargents -SPODY","689",23.5.2023 00:00:00,9,1
44816,435,761,25.00,"Ciasto kruche MIDI Sargents -SPODY","689",23.5.2023 00:00:00,9,1
44817,435,36,0.10,"Ciasto kruche MIDI Sargents -SPODY","689",23.5.2023 00:00:00,9,1
44818,436,22,64.00,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",9.3.2023 00:00:00,1,1
44819,436,168,18.00,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",9.3.2023 00:00:00,1,1
44820,436,43,4.00,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",9.3.2023 00:00:00,1,1
44821,436,29,0.60,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",9.3.2023 00:00:00,1,1
44822,436,36,0.40,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",9.3.2023 00:00:00,1,1
44823,436,761,25.00,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",9.3.2023 00:00:00,1,1
44824,436,876,64.00,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",9.3.2023 00:00:00,2,1
44825,436,168,18.00,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",9.3.2023 00:00:00,2,1
44826,436,43,4.00,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",9.3.2023 00:00:00,2,1
44827,436,29,0.60,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",9.3.2023 00:00:00,2,1
44828,436,36,0.40,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",9.3.2023 00:00:00,2,1
44829,436,761,25.00,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",9.3.2023 00:00:00,2,1
44830,436,876,48.00,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",9.3.2023 00:00:00,3,1
44831,436,168,13.50,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",9.3.2023 00:00:00,3,1
44832,436,43,3.00,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",9.3.2023 00:00:00,3,1
44833,436,29,0.45,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",9.3.2023 00:00:00,3,1
44834,436,36,0.30,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",9.3.2023 00:00:00,3,1
44835,436,761,19.00,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",9.3.2023 00:00:00,3,1
44836,436,876,48.00,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,4,1
44837,436,168,13.50,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,4,1
44838,436,43,3.00,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,4,1
44839,436,29,0.45,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,4,1
44840,436,36,0.30,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,4,1
44841,436,761,19.00,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,4,1
44842,436,876,48.00,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,5,1
44843,436,168,13.50,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,5,1
44844,436,43,3.00,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,5,1
44845,436,29,0.45,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,5,1
44846,436,36,0.30,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,5,1
44847,436,761,19.00,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,5,1
44848,436,67,1.00,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,5,1
44849,436,876,48.00,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,6,1
44850,436,168,13.50,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,6,1
44851,436,43,3.00,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,6,1
44852,436,29,0.45,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,6,1
44853,436,36,0.30,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,6,1
44854,436,761,19.00,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,6,1
44855,436,67,1.00,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,6,1
44856,436,876,48.00,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,7,1
44857,436,168,13.50,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,7,1
44858,436,43,3.00,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,7,1
44859,436,29,0.45,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,7,1
44860,436,36,0.30,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,7,1
44861,436,761,19.00,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,7,1
44862,436,67,1.00,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,7,1
44863,436,876,48.00,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,8,1
44864,436,168,13.50,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,8,1
44865,436,43,3.00,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,8,1
44866,436,29,0.45,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,8,1
44867,436,36,0.30,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,8,1
44868,436,761,19.00,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,8,1
44869,436,67,1.00,"Ciasto kruche MIDI Sargents & Brakes -PRZYKRYWKI","690",23.5.2023 00:00:00,8,1
44870,436,876,48.00,"Ciasto kruche MIDI Sargents (Nico, Brakes, Bidfood) -PRZYKRYWKI","690",23.5.2023 00:00:00,9,1
44871,436,168,13.50,"Ciasto kruche MIDI Sargents (Nico, Brakes, Bidfood) -PRZYKRYWKI","690",23.5.2023 00:00:00,9,1
44872,436,43,3.00,"Ciasto kruche MIDI Sargents (Nico, Brakes, Bidfood) -PRZYKRYWKI","690",23.5.2023 00:00:00,9,1
44873,436,29,0.45,"Ciasto kruche MIDI Sargents (Nico, Brakes, Bidfood) -PRZYKRYWKI","690",23.5.2023 00:00:00,9,1
44874,436,36,0.30,"Ciasto kruche MIDI Sargents (Nico, Brakes, Bidfood) -PRZYKRYWKI","690",23.5.2023 00:00:00,9,1
44875,436,761,19.00,"Ciasto kruche MIDI Sargents (Nico, Brakes, Bidfood) -PRZYKRYWKI","690",23.5.2023 00:00:00,9,1
44876,436,67,1.00,"Ciasto kruche MIDI Sargents (Nico, Brakes, Bidfood) -PRZYKRYWKI","690",23.5.2023 00:00:00,9,1
44877,436,876,48.00,"Ciasto kruche MIDI Sargents(Nico,Brakes,Bidfood)-PRZYKRYWKI","690",23.5.2023 00:00:00,10,1
44878,436,168,13.50,"Ciasto kruche MIDI Sargents(Nico,Brakes,Bidfood)-PRZYKRYWKI","690",23.5.2023 00:00:00,10,1
44879,436,43,3.00,"Ciasto kruche MIDI Sargents(Nico,Brakes,Bidfood)-PRZYKRYWKI","690",23.5.2023 00:00:00,10,1
44880,436,29,0.45,"Ciasto kruche MIDI Sargents(Nico,Brakes,Bidfood)-PRZYKRYWKI","690",23.5.2023 00:00:00,10,1
44881,436,36,0.30,"Ciasto kruche MIDI Sargents(Nico,Brakes,Bidfood)-PRZYKRYWKI","690",23.5.2023 00:00:00,10,1
44882,436,761,19.00,"Ciasto kruche MIDI Sargents(Nico,Brakes,Bidfood)-PRZYKRYWKI","690",23.5.2023 00:00:00,10,1
44883,436,67,1.00,"Ciasto kruche MIDI Sargents(Nico,Brakes,Bidfood)-PRZYKRYWKI","690",23.5.2023 00:00:00,10,1
44884,436,876,48.00,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",23.5.2023 00:00:00,11,1
44885,436,168,13.50,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",23.5.2023 00:00:00,11,1
44886,436,43,3.00,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",23.5.2023 00:00:00,11,1
44887,436,29,0.45,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",23.5.2023 00:00:00,11,1
44888,436,36,0.30,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",23.5.2023 00:00:00,11,1
44889,436,761,19.00,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",23.5.2023 00:00:00,11,1
44890,436,67,1.00,"Ciasto kruche MIDI Sargents -PRZYKRYWKI","690",23.5.2023 00:00:00,11,1
44891,437,22,46.00,"Ciasto kruche MIDI Morrisons- SPODY","691",10.3.2023 00:00:00,1,1
44892,437,78,26.00,"Ciasto kruche MIDI Morrisons- SPODY","691",10.3.2023 00:00:00,1,1
44893,437,31,1.50,"Ciasto kruche MIDI Morrisons- SPODY","691",10.3.2023 00:00:00,1,1
44894,437,168,8.00,"Ciasto kruche MIDI Morrisons- SPODY","691",10.3.2023 00:00:00,1,1
44895,437,43,4.00,"Ciasto kruche MIDI Morrisons- SPODY","691",10.3.2023 00:00:00,1,1
44896,437,67,0.15,"Ciasto kruche MIDI Morrisons- SPODY","691",10.3.2023 00:00:00,1,1
44897,437,876,46.00,"Ciasto kruche MIDI Morrisons- SPODY","691",10.3.2023 00:00:00,2,1
44898,437,78,26.00,"Ciasto kruche MIDI Morrisons- SPODY","691",10.3.2023 00:00:00,2,1
44899,437,31,1.50,"Ciasto kruche MIDI Morrisons- SPODY","691",10.3.2023 00:00:00,2,1
44900,437,168,8.00,"Ciasto kruche MIDI Morrisons- SPODY","691",10.3.2023 00:00:00,2,1
44901,437,43,4.00,"Ciasto kruche MIDI Morrisons- SPODY","691",10.3.2023 00:00:00,2,1
44902,437,67,0.15,"Ciasto kruche MIDI Morrisons- SPODY","691",10.3.2023 00:00:00,2,1
44903,437,876,60.00,"Ciasto kruche MIDI Morrisons- SPODY","691",19.5.2023 00:00:00,3,1
44904,437,78,34.00,"Ciasto kruche MIDI Morrisons- SPODY","691",19.5.2023 00:00:00,3,1
44905,437,31,2.00,"Ciasto kruche MIDI Morrisons- SPODY","691",19.5.2023 00:00:00,3,1
44906,437,168,10.50,"Ciasto kruche MIDI Morrisons- SPODY","691",19.5.2023 00:00:00,3,1
44907,437,43,5.00,"Ciasto kruche MIDI Morrisons- SPODY","691",19.5.2023 00:00:00,3,1
44908,437,67,0.20,"Ciasto kruche MIDI Morrisons- SPODY","691",19.5.2023 00:00:00,3,1
44909,437,876,62.00,"Ciasto kruche MIDI Morrisons- SPODY","691",19.5.2023 00:00:00,4,1
44910,437,78,34.00,"Ciasto kruche MIDI Morrisons- SPODY","691",19.5.2023 00:00:00,4,1
44911,437,31,2.00,"Ciasto kruche MIDI Morrisons- SPODY","691",19.5.2023 00:00:00,4,1
44912,437,168,10.50,"Ciasto kruche MIDI Morrisons- SPODY","691",19.5.2023 00:00:00,4,1
44913,437,43,3.00,"Ciasto kruche MIDI Morrisons- SPODY","691",19.5.2023 00:00:00,4,1
44914,437,67,0.30,"Ciasto kruche MIDI Morrisons- SPODY","691",19.5.2023 00:00:00,4,1
44915,437,876,62.00,"Ciasto kruche MIDI Morrisons- SPODY","691",19.5.2023 00:00:00,5,1
44916,437,78,34.00,"Ciasto kruche MIDI Morrisons- SPODY","691",19.5.2023 00:00:00,5,1
44917,437,31,2.00,"Ciasto kruche MIDI Morrisons- SPODY","691",19.5.2023 00:00:00,5,1
44918,437,168,10.50,"Ciasto kruche MIDI Morrisons- SPODY","691",19.5.2023 00:00:00,5,1
44919,437,43,3.00,"Ciasto kruche MIDI Morrisons- SPODY","691",19.5.2023 00:00:00,5,1
44920,437,67,0.30,"Ciasto kruche MIDI Morrisons- SPODY","691",19.5.2023 00:00:00,5,1
44921,438,22,50.00,"Ciasto kruche MIDI Morrisons- PRZYKRYWKI","692",10.3.2023 00:00:00,1,1
44922,438,78,17.50,"Ciasto kruche MIDI Morrisons- PRZYKRYWKI","692",10.3.2023 00:00:00,1,1
44923,438,31,2.00,"Ciasto kruche MIDI Morrisons- PRZYKRYWKI","692",10.3.2023 00:00:00,1,1
44924,438,168,8.00,"Ciasto kruche MIDI Morrisons- PRZYKRYWKI","692",10.3.2023 00:00:00,1,1
44925,438,43,4.00,"Ciasto kruche MIDI Morrisons- PRZYKRYWKI","692",10.3.2023 00:00:00,1,1
44926,438,29,0.40,"Ciasto kruche MIDI Morrisons- PRZYKRYWKI","692",10.3.2023 00:00:00,1,1
44927,438,876,50.00,"Ciasto kruche MIDI Morrisons- PRZYKRYWKI","692",10.3.2023 00:00:00,2,1
44928,438,78,17.50,"Ciasto kruche MIDI Morrisons- PRZYKRYWKI","692",10.3.2023 00:00:00,2,1
44929,438,31,2.00,"Ciasto kruche MIDI Morrisons- PRZYKRYWKI","692",10.3.2023 00:00:00,2,1
44930,438,168,8.00,"Ciasto kruche MIDI Morrisons- PRZYKRYWKI","692",10.3.2023 00:00:00,2,1
44931,438,43,4.00,"Ciasto kruche MIDI Morrisons- PRZYKRYWKI","692",10.3.2023 00:00:00,2,1
44932,438,29,0.40,"Ciasto kruche MIDI Morrisons- PRZYKRYWKI","692",10.3.2023 00:00:00,2,1
44933,438,876,50.00,"Ciasto kruche MIDI Morrisons- PRZYKRYWKI","692",10.3.2023 00:00:00,3,1
44934,438,78,17.50,"Ciasto kruche MIDI Morrisons- PRZYKRYWKI","692",10.3.2023 00:00:00,3,1
44935,438,31,2.00,"Ciasto kruche MIDI Morrisons- PRZYKRYWKI","692",10.3.2023 00:00:00,3,1
44936,438,168,8.00,"Ciasto kruche MIDI Morrisons- PRZYKRYWKI","692",10.3.2023 00:00:00,3,1
44937,438,43,4.00,"Ciasto kruche MIDI Morrisons- PRZYKRYWKI","692",10.3.2023 00:00:00,3,1
44938,438,29,0.40,"Ciasto kruche MIDI Morrisons- PRZYKRYWKI","692",10.3.2023 00:00:00,3,1
44939,439,766,54.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44940,439,290,8.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44941,439,851,7.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44942,439,395,3.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44943,439,43,6.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44944,439,34,0.25,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44945,439,78,17.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44946,439,806,19.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44947,439,29,0.12,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44948,439,456,0.20,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44949,439,62,0.20,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44950,439,38,15.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44951,439,810,2.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44952,439,116,3.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44953,439,12,3.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44954,439,28,2.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44955,439,321,8.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44956,439,153,23.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44957,439,299,16.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44958,439,21,2.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44959,439,808,26.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44960,439,371,1.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44961,439,328,0.20,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,1,1
44962,439,766,54.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44963,439,290,8.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44964,439,851,7.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44965,439,395,3.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44966,439,43,5.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44967,439,34,0.25,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44968,439,78,17.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44969,439,806,19.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44970,439,29,0.12,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44971,439,456,0.20,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44972,439,62,0.20,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44973,439,38,15.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44974,439,810,2.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44975,439,116,3.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44976,439,12,3.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44977,439,28,2.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44978,439,321,8.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44979,439,153,23.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44980,439,299,16.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44981,439,21,2.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44982,439,808,27.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44983,439,371,1.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44984,439,328,0.20,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,2,1
44985,439,766,54.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
44986,439,290,8.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
44987,439,851,7.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
44988,439,395,3.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
44989,439,43,5.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
44990,439,34,0.25,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
44991,439,78,17.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
44992,439,806,19.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
44993,439,29,0.12,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
44994,439,456,0.20,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
44995,439,62,0.20,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
44996,439,38,15.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
44997,439,810,2.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
44998,439,116,3.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
44999,439,12,3.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
45000,439,28,2.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
45001,439,321,8.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
45002,439,153,23.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
45003,439,299,16.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
45004,439,21,2.50,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
45005,439,808,27.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
45006,439,371,1.00,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
45007,439,328,0.20,"Tesco Finest Rich Fruit Cake (AOI, RFR) 2023","693",15.3.2023 00:00:00,3,1
45008,440,766,54.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45009,440,290,8.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45010,440,851,7.50,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45011,440,43,6.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45012,440,34,0.25,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45013,440,78,17.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45014,440,806,19.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45015,440,29,0.12,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45016,440,456,0.20,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45017,440,62,0.20,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45018,440,38,15.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45019,440,810,2.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45020,440,116,3.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45021,440,12,3.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45022,440,28,2.50,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45023,440,321,8.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45024,440,153,23.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45025,440,299,16.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45026,440,21,2.50,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45027,440,808,26.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45028,440,371,1.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45029,440,328,0.20,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45030,440,156,0.10,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,1,1
45031,440,766,54.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,2,1
45032,440,290,8.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,2,1
45033,440,851,7.50,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,2,1
45034,440,43,5.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,2,1
45035,440,34,0.25,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,2,1
45036,440,78,17.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,2,1
45037,440,806,19.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,2,1
45038,440,29,0.12,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,2,1
45039,440,456,0.20,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,2,1
45040,440,62,0.20,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,2,1
45041,440,38,15.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,2,1
45042,440,810,2.00,"Tesco Finest Rich Fruit Cake (Iced Bar) 2023","694",15.3.2023 00:00:00,2,1
