"ID_pola","ID_kremu","ID_surowca","Ilosc","Nazwa_kremu","Nr receptury","Data zatwierdzenia","wersja","ID_typskladnika"
15394,54,243,50.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,15,1
15395,54,11,0.50,"krem o smaku waniliowym","236",6.9.2016 00:00:00,15,1
15396,54,43,7.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,15,1
15397,54,34,0.30,"krem o smaku waniliowym","236",6.9.2016 00:00:00,15,1
15398,54,7,0.25,"krem o smaku waniliowym","236",6.9.2016 00:00:00,15,1
15399,54,71,0.40,"krem o smaku waniliowym","236",6.9.2016 00:00:00,15,1
15400,54,49,42.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,15,1
15401,54,12,5.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,15,1
15402,54,38,30.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,15,1
15403,54,243,50.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,16,1
15404,54,11,0.50,"krem o smaku waniliowym","236",6.9.2016 00:00:00,16,1
15405,54,43,7.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,16,1
15406,54,34,0.30,"krem o smaku waniliowym","236",6.9.2016 00:00:00,16,1
15407,54,7,0.25,"krem o smaku waniliowym","236",6.9.2016 00:00:00,16,1
15408,54,71,0.40,"krem o smaku waniliowym","236",6.9.2016 00:00:00,16,1
15409,54,49,42.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,16,1
15410,54,12,5.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,16,1
15411,54,38,30.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,16,1
15412,54,242,50.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,17,1
15413,54,11,0.50,"krem o smaku waniliowym","236",6.9.2016 00:00:00,17,1
15414,54,43,7.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,17,1
15415,54,34,0.30,"krem o smaku waniliowym","236",6.9.2016 00:00:00,17,1
15416,54,7,0.25,"krem o smaku waniliowym","236",6.9.2016 00:00:00,17,1
15417,54,71,0.40,"krem o smaku waniliowym","236",6.9.2016 00:00:00,17,1
15418,54,49,42.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,17,1
15419,54,12,5.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,17,1
15420,54,38,30.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,17,1
15421,54,242,50.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,18,1
15422,54,11,0.50,"krem o smaku waniliowym","236",6.9.2016 00:00:00,18,1
15423,54,43,7.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,18,1
15424,54,34,0.30,"krem o smaku waniliowym","236",6.9.2016 00:00:00,18,1
15425,54,7,0.25,"krem o smaku waniliowym","236",6.9.2016 00:00:00,18,1
15426,54,71,0.40,"krem o smaku waniliowym","236",6.9.2016 00:00:00,18,1
15427,54,49,42.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,18,1
15428,54,12,5.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,18,1
15429,54,38,30.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,18,1
15430,54,242,50.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,19,1
15431,54,11,0.50,"krem o smaku waniliowym","236",6.9.2016 00:00:00,19,1
15432,54,43,7.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,19,1
15433,54,34,0.30,"krem o smaku waniliowym","236",6.9.2016 00:00:00,19,1
15434,54,7,0.25,"krem o smaku waniliowym","236",6.9.2016 00:00:00,19,1
15435,54,71,0.40,"krem o smaku waniliowym","236",6.9.2016 00:00:00,19,1
15436,54,49,42.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,19,1
15437,54,12,5.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,19,1
15438,54,38,30.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,19,1
15439,54,242,50.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,20,1
15440,54,11,0.50,"krem o smaku waniliowym","236",6.9.2016 00:00:00,20,1
15441,54,43,7.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,20,1
15442,54,34,0.30,"krem o smaku waniliowym","236",6.9.2016 00:00:00,20,1
15443,54,7,0.25,"krem o smaku waniliowym","236",6.9.2016 00:00:00,20,1
15444,54,71,0.40,"krem o smaku waniliowym","236",6.9.2016 00:00:00,20,1
15445,54,49,42.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,20,1
15446,54,12,5.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,20,1
15447,54,38,30.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,20,1
15448,54,242,50.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,21,1
15449,54,11,0.50,"krem o smaku waniliowym","236",6.9.2016 00:00:00,21,1
15450,54,43,7.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,21,1
15451,54,34,0.30,"krem o smaku waniliowym","236",6.9.2016 00:00:00,21,1
15452,54,7,0.25,"krem o smaku waniliowym","236",6.9.2016 00:00:00,21,1
15453,54,71,0.40,"krem o smaku waniliowym","236",6.9.2016 00:00:00,21,1
15454,54,49,42.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,21,1
15455,54,12,5.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,21,1
15456,54,38,30.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,21,1
15457,54,242,50.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,22,1
15458,54,11,0.50,"krem o smaku waniliowym","236",6.9.2016 00:00:00,22,1
15459,54,43,7.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,22,1
15460,54,34,0.30,"krem o smaku waniliowym","236",6.9.2016 00:00:00,22,1
15461,54,7,0.25,"krem o smaku waniliowym","236",6.9.2016 00:00:00,22,1
15462,54,71,0.40,"krem o smaku waniliowym","236",6.9.2016 00:00:00,22,1
15463,54,49,42.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,22,1
15464,54,12,5.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,22,1
15465,54,38,30.00,"krem o smaku waniliowym","236",6.9.2016 00:00:00,22,1
15466,55,2,50.00,"Krem śmietankowy","249",9.12.2009 00:00:00,1,1
15467,55,49,35.00,"Krem śmietankowy","249",9.12.2009 00:00:00,1,1
15468,55,67,11.00,"Krem śmietankowy","249",9.12.2009 00:00:00,1,1
15469,55,12,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,1,1
15470,55,11,0.50,"Krem śmietankowy","249",9.12.2009 00:00:00,1,1
15471,55,43,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,1,1
15472,55,31,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,1,1
15473,55,25,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,1,1
15474,55,36,0.25,"Krem śmietankowy","249",9.12.2009 00:00:00,1,1
15475,55,34,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,1,1
15476,55,127,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,1,1
15477,55,71,0.15,"Krem śmietankowy","249",9.12.2009 00:00:00,1,1
15478,55,243,50.00,"Krem śmietankowy","249",9.12.2009 00:00:00,2,1
15479,55,49,35.00,"Krem śmietankowy","249",9.12.2009 00:00:00,2,1
15480,55,67,11.00,"Krem śmietankowy","249",9.12.2009 00:00:00,2,1
15481,55,12,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,2,1
15482,55,11,0.50,"Krem śmietankowy","249",9.12.2009 00:00:00,2,1
15483,55,43,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,2,1
15484,55,31,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,2,1
15485,55,25,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,2,1
15486,55,36,0.25,"Krem śmietankowy","249",9.12.2009 00:00:00,2,1
15487,55,34,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,2,1
15488,55,127,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,2,1
15489,55,71,0.15,"Krem śmietankowy","249",9.12.2009 00:00:00,2,1
15490,55,243,50.00,"Krem śmietankowy","249",9.12.2009 00:00:00,3,1
15491,55,49,35.00,"Krem śmietankowy","249",9.12.2009 00:00:00,3,1
15492,55,67,11.00,"Krem śmietankowy","249",9.12.2009 00:00:00,3,1
15493,55,12,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,3,1
15494,55,11,0.50,"Krem śmietankowy","249",9.12.2009 00:00:00,3,1
15495,55,43,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,3,1
15496,55,31,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,3,1
15497,55,25,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,3,1
15498,55,36,0.25,"Krem śmietankowy","249",9.12.2009 00:00:00,3,1
15499,55,34,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,3,1
15500,55,127,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,3,1
15501,55,71,0.15,"Krem śmietankowy","249",9.12.2009 00:00:00,3,1
15502,55,243,50.00,"Krem śmietankowy","249",9.12.2009 00:00:00,4,1
15503,55,49,35.00,"Krem śmietankowy","249",9.12.2009 00:00:00,4,1
15504,55,67,11.00,"Krem śmietankowy","249",9.12.2009 00:00:00,4,1
15505,55,12,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,4,1
15506,55,11,0.50,"Krem śmietankowy","249",9.12.2009 00:00:00,4,1
15507,55,43,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,4,1
15508,55,31,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,4,1
15509,55,25,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,4,1
15510,55,36,0.25,"Krem śmietankowy","249",9.12.2009 00:00:00,4,1
15511,55,34,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,4,1
15512,55,127,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,4,1
15513,55,71,0.15,"Krem śmietankowy","249",9.12.2009 00:00:00,4,1
15514,55,243,50.00,"Krem śmietankowy","249",9.12.2009 00:00:00,5,1
15515,55,49,35.00,"Krem śmietankowy","249",9.12.2009 00:00:00,5,1
15516,55,67,11.00,"Krem śmietankowy","249",9.12.2009 00:00:00,5,1
15517,55,12,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,5,1
15518,55,11,0.50,"Krem śmietankowy","249",9.12.2009 00:00:00,5,1
15519,55,43,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,5,1
15520,55,31,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,5,1
15521,55,25,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,5,1
15522,55,36,0.25,"Krem śmietankowy","249",9.12.2009 00:00:00,5,1
15523,55,34,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,5,1
15524,55,127,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,5,1
15525,55,71,0.15,"Krem śmietankowy","249",9.12.2009 00:00:00,5,1
15526,55,243,50.00,"Krem śmietankowy","249",9.12.2009 00:00:00,6,1
15527,55,49,35.00,"Krem śmietankowy","249",9.12.2009 00:00:00,6,1
15528,55,67,11.00,"Krem śmietankowy","249",9.12.2009 00:00:00,6,1
15529,55,12,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,6,1
15530,55,11,0.50,"Krem śmietankowy","249",9.12.2009 00:00:00,6,1
15531,55,43,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,6,1
15532,55,31,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,6,1
15533,55,25,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,6,1
15534,55,36,0.25,"Krem śmietankowy","249",9.12.2009 00:00:00,6,1
15535,55,34,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,6,1
15536,55,127,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,6,1
15537,55,71,0.15,"Krem śmietankowy","249",9.12.2009 00:00:00,6,1
15538,55,243,50.00,"Krem śmietankowy","249",9.12.2009 00:00:00,7,1
15539,55,49,35.00,"Krem śmietankowy","249",9.12.2009 00:00:00,7,1
15540,55,67,11.00,"Krem śmietankowy","249",9.12.2009 00:00:00,7,1
15541,55,12,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,7,1
15542,55,11,0.50,"Krem śmietankowy","249",9.12.2009 00:00:00,7,1
15543,55,43,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,7,1
15544,55,31,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,7,1
15545,55,25,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,7,1
15546,55,36,0.25,"Krem śmietankowy","249",9.12.2009 00:00:00,7,1
15547,55,34,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,7,1
15548,55,127,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,7,1
15549,55,71,0.15,"Krem śmietankowy","249",9.12.2009 00:00:00,7,1
15550,55,243,50.00,"Krem śmietankowy","249",9.12.2009 00:00:00,8,1
15551,55,11,0.50,"Krem śmietankowy","249",9.12.2009 00:00:00,8,1
15552,55,127,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,8,1
15553,55,43,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,8,1
15554,55,36,0.25,"Krem śmietankowy","249",9.12.2009 00:00:00,8,1
15555,55,71,0.15,"Krem śmietankowy","249",9.12.2009 00:00:00,8,1
15556,55,34,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,8,1
15557,55,25,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,8,1
15558,55,31,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,8,1
15559,55,67,11.00,"Krem śmietankowy","249",9.12.2009 00:00:00,8,1
15560,55,12,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,8,1
15561,55,49,35.00,"Krem śmietankowy","249",9.12.2009 00:00:00,8,1
15562,55,243,50.00,"Krem śmietankowy","249",9.12.2009 00:00:00,10,1
15563,55,11,0.50,"Krem śmietankowy","249",9.12.2009 00:00:00,10,1
15564,55,127,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,10,1
15565,55,43,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,10,1
15566,55,36,0.25,"Krem śmietankowy","249",9.12.2009 00:00:00,10,1
15567,55,71,0.15,"Krem śmietankowy","249",9.12.2009 00:00:00,10,1
15568,55,34,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,10,1
15569,55,25,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,10,1
15570,55,31,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,10,1
15571,55,67,11.00,"Krem śmietankowy","249",9.12.2009 00:00:00,10,1
15572,55,12,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,10,1
15573,55,49,35.00,"Krem śmietankowy","249",9.12.2009 00:00:00,10,1
15574,55,243,50.00,"Krem śmietankowy","249",9.12.2009 00:00:00,11,1
15575,55,11,0.50,"Krem śmietankowy","249",9.12.2009 00:00:00,11,1
15576,55,127,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,11,1
15577,55,43,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,11,1
15578,55,36,0.25,"Krem śmietankowy","249",9.12.2009 00:00:00,11,1
15579,55,71,0.15,"Krem śmietankowy","249",9.12.2009 00:00:00,11,1
15580,55,34,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,11,1
15581,55,25,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,11,1
15582,55,31,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,11,1
15583,55,67,11.00,"Krem śmietankowy","249",9.12.2009 00:00:00,11,1
15584,55,12,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,11,1
15585,55,49,35.00,"Krem śmietankowy","249",9.12.2009 00:00:00,11,1
15586,55,242,50.00,"Krem śmietankowy","249",9.12.2009 00:00:00,12,1
15587,55,11,0.50,"Krem śmietankowy","249",9.12.2009 00:00:00,12,1
15588,55,127,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,12,1
15589,55,43,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,12,1
15590,55,36,0.25,"Krem śmietankowy","249",9.12.2009 00:00:00,12,1
15591,55,71,0.15,"Krem śmietankowy","249",9.12.2009 00:00:00,12,1
15592,55,34,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,12,1
15593,55,25,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,12,1
15594,55,31,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,12,1
15595,55,67,11.00,"Krem śmietankowy","249",9.12.2009 00:00:00,12,1
15596,55,12,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,12,1
15597,55,49,35.00,"Krem śmietankowy","249",9.12.2009 00:00:00,12,1
15598,55,242,50.00,"Krem śmietankowy","249",9.12.2009 00:00:00,13,1
15599,55,11,0.50,"Krem śmietankowy","249",9.12.2009 00:00:00,13,1
15600,55,127,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,13,1
15601,55,43,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,13,1
15602,55,36,0.25,"Krem śmietankowy","249",9.12.2009 00:00:00,13,1
15603,55,71,0.15,"Krem śmietankowy","249",9.12.2009 00:00:00,13,1
15604,55,34,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,13,1
15605,55,25,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,13,1
15606,55,31,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,13,1
15607,55,67,11.00,"Krem śmietankowy","249",9.12.2009 00:00:00,13,1
15608,55,12,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,13,1
15609,55,49,35.00,"Krem śmietankowy","249",9.12.2009 00:00:00,13,1
15610,55,242,50.00,"Krem śmietankowy","249",9.12.2009 00:00:00,14,1
15611,55,11,0.50,"Krem śmietankowy","249",9.12.2009 00:00:00,14,1
15612,55,127,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,14,1
15613,55,43,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,14,1
15614,55,36,0.25,"Krem śmietankowy","249",9.12.2009 00:00:00,14,1
15615,55,71,0.15,"Krem śmietankowy","249",9.12.2009 00:00:00,14,1
15616,55,34,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,14,1
15617,55,25,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,14,1
15618,55,31,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,14,1
15619,55,67,11.00,"Krem śmietankowy","249",9.12.2009 00:00:00,14,1
15620,55,12,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,14,1
15621,55,49,35.00,"Krem śmietankowy","249",9.12.2009 00:00:00,14,1
15622,55,242,50.00,"Krem śmietankowy","249",9.12.2009 00:00:00,15,1
15623,55,11,0.50,"Krem śmietankowy","249",9.12.2009 00:00:00,15,1
15624,55,127,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,15,1
15625,55,43,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,15,1
15626,55,36,0.25,"Krem śmietankowy","249",9.12.2009 00:00:00,15,1
15627,55,71,0.15,"Krem śmietankowy","249",9.12.2009 00:00:00,15,1
15628,55,34,0.10,"Krem śmietankowy","249",9.12.2009 00:00:00,15,1
15629,55,25,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,15,1
15630,55,31,4.50,"Krem śmietankowy","249",9.12.2009 00:00:00,15,1
15631,55,67,11.00,"Krem śmietankowy","249",9.12.2009 00:00:00,15,1
15632,55,12,5.00,"Krem śmietankowy","249",9.12.2009 00:00:00,15,1
15633,55,49,35.00,"Krem śmietankowy","249",9.12.2009 00:00:00,15,1
15634,64,2,40.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,1,1
15635,64,38,30.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,1,1
15636,64,12,6.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,1,1
15637,64,49,56.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,1,1
15638,64,71,0.40,"krem o smaku waniliowym","259",12.8.2010 00:00:00,1,1
15639,64,43,11.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,1,1
15640,64,34,0.30,"krem o smaku waniliowym","259",12.8.2010 00:00:00,1,1
15641,64,126,0.25,"krem o smaku waniliowym","259",12.8.2010 00:00:00,1,1
15642,64,11,0.50,"krem o smaku waniliowym","259",12.8.2010 00:00:00,1,1
15643,64,243,40.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,2,1
15644,64,38,30.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,2,1
15645,64,12,6.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,2,1
15646,64,49,56.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,2,1
15647,64,71,0.40,"krem o smaku waniliowym","259",12.8.2010 00:00:00,2,1
15648,64,43,11.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,2,1
15649,64,34,0.30,"krem o smaku waniliowym","259",12.8.2010 00:00:00,2,1
15650,64,126,0.25,"krem o smaku waniliowym","259",12.8.2010 00:00:00,2,1
15651,64,11,0.50,"krem o smaku waniliowym","259",12.8.2010 00:00:00,2,1
15652,64,243,40.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,3,1
15653,64,38,30.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,3,1
15654,64,12,6.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,3,1
15655,64,49,56.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,3,1
15656,64,71,0.40,"krem o smaku waniliowym","259",12.8.2010 00:00:00,3,1
15657,64,43,11.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,3,1
15658,64,34,0.30,"krem o smaku waniliowym","259",12.8.2010 00:00:00,3,1
15659,64,126,0.25,"krem o smaku waniliowym","259",12.8.2010 00:00:00,3,1
15660,64,11,0.50,"krem o smaku waniliowym","259",12.8.2010 00:00:00,3,1
15661,64,243,40.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,4,1
15662,64,38,30.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,4,1
15663,64,12,6.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,4,1
15664,64,49,56.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,4,1
15665,64,71,0.40,"krem o smaku waniliowym","259",12.8.2010 00:00:00,4,1
15666,64,43,11.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,4,1
15667,64,34,0.30,"krem o smaku waniliowym","259",12.8.2010 00:00:00,4,1
15668,64,126,0.25,"krem o smaku waniliowym","259",12.8.2010 00:00:00,4,1
15669,64,11,0.50,"krem o smaku waniliowym","259",12.8.2010 00:00:00,4,1
15670,64,243,40.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,5,1
15671,64,38,30.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,5,1
15672,64,12,6.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,5,1
15673,64,49,56.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,5,1
15674,64,71,0.40,"krem o smaku waniliowym","259",12.8.2010 00:00:00,5,1
15675,64,43,11.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,5,1
15676,64,34,0.30,"krem o smaku waniliowym","259",12.8.2010 00:00:00,5,1
15677,64,126,0.25,"krem o smaku waniliowym","259",12.8.2010 00:00:00,5,1
15678,64,11,0.50,"krem o smaku waniliowym","259",12.8.2010 00:00:00,5,1
15679,64,243,40.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,6,1
15680,64,38,30.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,6,1
15681,64,12,6.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,6,1
15682,64,49,56.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,6,1
15683,64,71,0.40,"krem o smaku waniliowym","259",12.8.2010 00:00:00,6,1
15684,64,43,11.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,6,1
15685,64,34,0.30,"krem o smaku waniliowym","259",12.8.2010 00:00:00,6,1
15686,64,126,0.25,"krem o smaku waniliowym","259",12.8.2010 00:00:00,6,1
15687,64,11,0.50,"krem o smaku waniliowym","259",12.8.2010 00:00:00,6,1
15688,64,243,40.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,7,1
15689,64,43,11.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,7,1
15690,64,34,0.30,"krem o smaku waniliowym","259",12.8.2010 00:00:00,7,1
15691,64,126,0.25,"krem o smaku waniliowym","259",12.8.2010 00:00:00,7,1
15692,64,71,0.40,"krem o smaku waniliowym","259",12.8.2010 00:00:00,7,1
15693,64,49,56.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,7,1
15694,64,12,6.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,7,1
15695,64,38,30.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,7,1
15696,64,11,0.50,"krem o smaku waniliowym","259",12.8.2010 00:00:00,7,1
15697,64,243,40.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,8,1
15698,64,43,11.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,8,1
15699,64,34,0.30,"krem o smaku waniliowym","259",12.8.2010 00:00:00,8,1
15700,64,126,0.25,"krem o smaku waniliowym","259",12.8.2010 00:00:00,8,1
15701,64,71,0.40,"krem o smaku waniliowym","259",12.8.2010 00:00:00,8,1
15702,64,49,56.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,8,1
15703,64,12,6.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,8,1
15704,64,38,30.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,8,1
15705,64,11,0.50,"krem o smaku waniliowym","259",12.8.2010 00:00:00,8,1
15706,64,243,40.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,9,1
15707,64,43,11.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,9,1
15708,64,34,0.30,"krem o smaku waniliowym","259",12.8.2010 00:00:00,9,1
15709,64,126,0.25,"krem o smaku waniliowym","259",12.8.2010 00:00:00,9,1
15710,64,71,0.40,"krem o smaku waniliowym","259",12.8.2010 00:00:00,9,1
15711,64,49,56.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,9,1
15712,64,12,6.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,9,1
15713,64,38,30.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,9,1
15714,64,11,0.50,"krem o smaku waniliowym","259",12.8.2010 00:00:00,9,1
15715,64,243,40.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,10,1
15716,64,43,11.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,10,1
15717,64,34,0.30,"krem o smaku waniliowym","259",12.8.2010 00:00:00,10,1
15718,64,126,0.25,"krem o smaku waniliowym","259",12.8.2010 00:00:00,10,1
15719,64,71,0.40,"krem o smaku waniliowym","259",12.8.2010 00:00:00,10,1
15720,64,49,56.00,"krem o smaku waniliowym","259",12.8.2010 00:00:00,10,1
